MPRN,Date,Export Volume (kWh),Export Type
9999999999,2025-03-30,27.423500000000008,Metered
9999999999,2025-03-31,15.491500000000004,Metered
9999999999,2025-04-01,28.761000000000003,Metered
9999999999,2025-04-02,30.175,Metered
9999999999,2025-04-03,28.1565,Metered
9999999999,2025-04-04,13.136,Metered
9999999999,2025-04-05,33.890499999999975,Metered
9999999999,2025-04-06,34.88600000000001,Metered
9999999999,2025-04-07,32.786500000000004,Metered
9999999999,2025-04-08,30.3835,Metered
9999999999,2025-04-09,32.472,Metered
9999999999,2025-04-10,34.50950000000001,Metered
9999999999,2025-04-11,32.721,Metered
9999999999,2025-04-12,13.722500000000004,Metered
9999999999,2025-04-13,19.151000000000007,Metered
9999999999,2025-04-14,18.948,Metered
9999999999,2025-04-15,14.062,Metered
9999999999,2025-04-16,5.7490000000000006,Metered
9999999999,2025-04-17,30.594500000000004,Metered
9999999999,2025-04-18,0.147,Metered
9999999999,2025-04-19,2.677,Metered
9999999999,2025-04-20,3.121000000000001,Metered
9999999999,2025-04-21,21.7965,Metered
9999999999,2025-04-22,12.972500000000004,Metered
9999999999,2025-04-23,35.5085,Metered
9999999999,2025-04-24,32.16999999999999,Metered
9999999999,2025-04-25,6.625000000000001,Metered
9999999999,2025-04-26,21.8685,Metered
9999999999,2025-04-27,22.823,Metered
9999999999,2025-04-28,26.594,Metered
9999999999,2025-04-29,35.876,Metered
9999999999,2025-04-30,40.52200000000001,Metered
9999999999,2025-05-01,21.75849999999999,Metered
9999999999,2025-05-02,36.06999999999999,Metered
9999999999,2025-05-03,35.17250000000001,Metered
9999999999,2025-05-04,34.317,Metered
9999999999,2025-05-05,42.026,Metered
9999999999,2025-05-06,38.93500000000002,Metered
9999999999,2025-05-07,41.003,Metered
9999999999,2025-05-08,41.7715,Metered
9999999999,2025-05-09,44.24050000000002,Metered
9999999999,2025-05-10,43.98550000000001,Metered
9999999999,2025-05-11,32.8865,Metered
9999999999,2025-05-12,33.85449999999999,Metered
9999999999,2025-05-13,45.612000000000016,Metered
9999999999,2025-05-14,43.94199999999999,Metered
9999999999,2025-05-15,42.33150000000001,Metered
9999999999,2025-05-16,44.553,Metered
9999999999,2025-05-17,44.966,Metered
9999999999,2025-05-18,46.385000000000005,Metered
9999999999,2025-05-19,40.3,Metered
9999999999,2025-05-20,21.111500000000003,Metered
9999999999,2025-05-21,45.86999999999999,Metered
9999999999,2025-05-22,37.448,Metered
9999999999,2025-05-23,21.4385,Metered
9999999999,2025-05-24,12.293500000000002,Metered
9999999999,2025-05-25,34.85150000000001,Metered
9999999999,2025-05-26,18.4165,Metered
9999999999,2025-05-27,12.0935,Metered
9999999999,2025-05-28,28.827,Metered
9999999999,2025-05-29,15.368500000000004,Metered
9999999999,2025-05-30,32.227,Metered
9999999999,2025-05-31,31.253500000000003,Metered
9999999999,2025-06-01,34.895500000000006,Metered
9999999999,2025-06-02,26.435,Metered
9999999999,2025-06-03,32.8445,Metered
9999999999,2025-06-04,33.657,Metered
9999999999,2025-06-05,20.93200000000001,Metered
9999999999,2025-06-06,24.846000000000004,Metered
9999999999,2025-06-07,22.66100000000001,Metered
9999999999,2025-06-08,13.691000000000004,Metered
9999999999,2025-06-09,9.288500000000004,Metered
9999999999,2025-06-10,34.1325,Metered
9999999999,2025-06-11,43.0005,Metered
9999999999,2025-06-12,0.2445,Metered
9999999999,2025-06-13,33.64450000000001,Metered
9999999999,2025-06-14,6.288500000000002,Metered
9999999999,2025-06-15,21.0165,Metered
9999999999,2025-06-16,36.934000000000005,Metered
9999999999,2025-06-17,28.724,Metered
9999999999,2025-06-18,35.362,Metered
9999999999,2025-06-19,38.8985,Metered
9999999999,2025-06-20,31.787499999999994,Metered
9999999999,2025-06-21,36.03999999999999,Metered
9999999999,2025-06-22,23.800999999999995,Metered
9999999999,2025-06-23,23.467500000000005,Metered
9999999999,2025-06-24,28.71550000000001,Metered
9999999999,2025-06-25,13.6995,Metered
9999999999,2025-06-26,24.643500000000003,Metered
9999999999,2025-06-27,10.3375,Metered
9999999999,2025-06-28,21.415000000000003,Metered
9999999999,2025-06-29,34.17899999999999,Metered
9999999999,2025-06-30,21.195000000000004,Metered
9999999999,2025-07-01,23.175,Metered
9999999999,2025-07-02,43.5845,Metered
9999999999,2025-07-03,35.34749999999999,Metered
9999999999,2025-07-04,16.818500000000004,Metered
9999999999,2025-07-05,31.8175,Metered
9999999999,2025-07-06,20.0245,Metered
9999999999,2025-07-07,33.325499999999984,Metered
9999999999,2025-07-08,11.5385,Metered
9999999999,2025-07-09,38.5855,Metered
9999999999,2025-07-10,39.3285,Metered
9999999999,2025-07-11,44.0415,Metered
9999999999,2025-07-12,44.57150000000001,Metered
9999999999,2025-07-13,41.977,Metered
9999999999,2025-07-14,33.8035,Metered
9999999999,2025-07-15,26.136000000000006,Metered
9999999999,2025-07-16,27.438,Metered
9999999999,2025-07-17,13.7805,Metered
9999999999,2025-07-18,16.157,Metered
9999999999,2025-07-19,29.668500000000005,Metered
9999999999,2025-07-20,11.457,Metered
9999999999,2025-07-21,3.042,Metered
9999999999,2025-07-22,13.662499999999998,Metered
9999999999,2025-07-23,11.803499999999996,Metered
9999999999,2025-07-24,19.4335,Metered
9999999999,2025-07-25,17.200000000000003,Metered
9999999999,2025-07-26,20.70900000000001,Metered
9999999999,2025-07-27,11.279500000000002,Metered
9999999999,2025-07-28,29.4135,Metered
9999999999,2025-07-29,17.577500000000004,Metered
9999999999,2025-07-30,16.711500000000004,Metered
9999999999,2025-07-31,21.601000000000003,Metered
9999999999,2025-08-01,10.998499999999996,Metered
9999999999,2025-08-02,20.884500000000003,Metered
9999999999,2025-08-03,25.0275,Metered
9999999999,2025-08-04,34.59499999999999,Metered
9999999999,2025-08-05,27.583,Metered
9999999999,2025-08-06,15.73,Metered
9999999999,2025-08-07,24.1955,Metered
9999999999,2025-08-08,26.8975,Metered
9999999999,2025-08-09,24.375499999999995,Metered
9999999999,2025-08-10,19.918,Metered
9999999999,2025-08-11,21.10599999999999,Metered
9999999999,2025-08-12,30.641,Metered
9999999999,2025-08-13,25.768000000000004,Metered
9999999999,2025-08-14,19.779,Metered
9999999999,2025-08-15,31.608000000000004,Metered
9999999999,2025-08-16,22.908000000000005,Metered
9999999999,2025-08-17,27.1165,Metered
9999999999,2025-08-18,21.64100000000001,Metered
9999999999,2025-08-19,5.186500000000001,Metered
9999999999,2025-08-20,15.085499999999998,Metered
9999999999,2025-08-21,18.881000000000004,Metered
9999999999,2025-08-22,12.860500000000004,Metered
9999999999,2025-08-23,4.650999999999998,Metered
9999999999,2025-08-24,21.797,Metered
9999999999,2025-08-25,22.488500000000005,Metered
9999999999,2025-08-26,21.81900000000001,Metered
9999999999,2025-08-27,21.851000000000003,Metered
9999999999,2025-08-28,9.3625,Metered
9999999999,2025-08-29,19.1005,Metered
9999999999,2025-08-30,9.6035,Metered
9999999999,2025-08-31,22.231,Metered
9999999999,2025-09-01,16.208500000000004,Metered
9999999999,2025-09-02,13.460500000000003,Metered
9999999999,2025-09-03,13.501500000000004,Metered
9999999999,2025-09-04,19.673,Metered
9999999999,2025-09-05,13.746999999999998,Metered
9999999999,2025-09-06,3.194500000000001,Metered
9999999999,2025-09-07,7.591500000000003,Metered
9999999999,2025-09-08,19.3115,Metered
9999999999,2025-09-09,9.967,Metered
9999999999,2025-09-10,10.6245,Metered
9999999999,2025-09-11,17.304500000000004,Metered
9999999999,2025-09-12,21.240000000000013,Metered
9999999999,2025-09-13,15.945999999999996,Metered
9999999999,2025-09-14,4.124499999999999,Metered
9999999999,2025-09-15,8.237500000000004,Metered
9999999999,2025-09-16,13.7615,Metered
9999999999,2025-09-17,19.084000000000007,Metered
9999999999,2025-09-18,5.3305,Metered
9999999999,2025-09-19,3.338,Metered
9999999999,2025-09-20,3.822000000000001,Metered
9999999999,2025-09-21,16.5725,Metered
9999999999,2025-09-22,18.579500000000007,Metered
9999999999,2025-09-23,21.079000000000004,Metered
9999999999,2025-09-24,13.0425,Metered
9999999999,2025-09-25,18.202500000000008,Metered
9999999999,2025-09-26,16.253999999999998,Metered
9999999999,2025-09-27,3.8825,Metered
9999999999,2025-09-28,8.412500000000001,Metered
9999999999,2025-09-29,9.206,Metered
9999999999,2025-09-30,0.5929999999999997,Metered
9999999999,2025-10-01,6.156,Metered
9999999999,2025-10-02,0.258,Metered
9999999999,2025-10-03,0.3525,Metered
9999999999,2025-10-04,7.288000000000001,Metered
9999999999,2025-10-05,3.265999999999999,Metered
9999999999,2025-10-06,10.387,Metered
9999999999,2025-10-07,5.0905,Metered
9999999999,2025-10-08,12.530000000000005,Metered
9999999999,2025-10-09,2.6015000000000006,Metered
9999999999,2025-10-10,0.224,Metered
9999999999,2025-10-11,0.705,Metered
9999999999,2025-10-12,0.4115,Metered
9999999999,2025-10-13,0.5119999999999998,Metered
9999999999,2025-10-14,0.2179999999999999,Metered
9999999999,2025-10-15,0.1895,Metered
9999999999,2025-10-16,0.241,Metered
9999999999,2025-10-17,6.395499999999999,Metered
9999999999,2025-10-18,0.1745,Metered
9999999999,2025-10-19,0.323,Metered
9999999999,2025-10-20,3.802,Metered
9999999999,2025-10-21,6.340500000000001,Metered
9999999999,2025-10-22,9.2115,Metered
9999999999,2025-10-23,5.133000000000001,Metered
9999999999,2025-10-24,7.700000000000002,Metered
9999999999,2025-10-25,5.981000000000002,Metered
9999999999,2025-10-26,0.174,Metered
9999999999,2025-10-27,1.2555,Metered
9999999999,2025-10-28,6.905500000000001,Metered
9999999999,2025-10-29,10.7875,Metered
9999999999,2025-10-30,0.075,Metered
9999999999,2025-10-31,3.3349999999999995,Metered
9999999999,2025-11-01,7.584,Metered
9999999999,2025-11-02,7.0200000000000005,Metered
9999999999,2025-11-03,0.225,Metered
9999999999,2025-11-04,0.115,Metered
9999999999,2025-11-05,2.244000000000001,Metered
9999999999,2025-11-06,5.6575,Metered
9999999999,2025-11-07,0.2125,Metered
9999999999,2025-11-08,6.3865,Metered
9999999999,2025-11-09,4.407000000000001,Metered
9999999999,2025-11-10,1.8644999999999992,Metered
9999999999,2025-11-11,0.1205,Metered
9999999999,2025-11-12,0.177,Metered
9999999999,2025-11-13,0.167,Metered
